Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1037,11/2/2024,11/8/2024,Saranya,Consumer,West,2037,Furniture,Storage,Product-2037,1195.35,6,0.14,140.85
1038,11/3/2024,11/5/2024,Meena,Corporate,East,2038,Technology,Chairs,Product-2038,931.76,2,0.46,90.67
1039,11/4/2024,11/10/2024,Divya,Consumer,East,2039,Furniture,Phones,Product-2039,1560.37,7,0.43,88.83
1040,11/5/2024,11/9/2024,Arun,Consumer,East,2040,Furniture,Storage,Product-2040,457.72,3,0.19,41.76
1041,11/6/2024,11/9/2024,Divya,Consumer,North,2041,Furniture,Tables,Product-2041,933.66,1,0.04,86.36
1042,11/7/2024,11/11/2024,Saranya,Corporate,West,2042,Office Supplies,Accessories,Product-2042,354.68,3,0.45,35.77
1043,11/8/2024,11/9/2024,Meena,Consumer,East,2043,Technology,Tables,Product-2043,1917.18,9,0.44,71.34
1044,11/9/2024,11/13/2024,Saranya,Corporate,South,2044,Technology,Tables,Product-2044,1568.54,6,0.43,230.18
1045,11/10/2024,11/11/2024,Meena,Home Office,North,2045,Technology,Accessories,Product-2045,1486.61,6,0.42,127.63
1046,11/11/2024,11/15/2024,Ravi,Consumer,North,2046,Office Supplies,Accessories,Product-2046,1395.9,4,0.24,197.08
1047,11/12/2024,11/13/2024,Meena,Corporate,West,2047,Technology,Binders,Product-2047,875.51,8,0.09,27.3
1048,11/13/2024,11/15/2024,Nithya,Corporate,East,2048,Office Supplies,Accessories,Product-2048,1850.4,5,0.24,110.48
1049,11/14/2024,11/20/2024,Kiran,Consumer,West,2049,Office Supplies,Storage,Product-2049,192.19,7,0.25,8.16
1050,11/15/2024,11/21/2024,Saranya,Home Office,North,2050,Technology,Chairs,Product-2050,1616.36,9,0.24,197.77
1051,11/16/2024,11/21/2024,Arun,Corporate,East,2051,Furniture,Binders,Product-2051,469.7,5,0.27,32.13
1052,11/17/2024,11/23/2024,Nithya,Consumer,South,2052,Furniture,Binders,Product-2052,681.85,5,0.13,89.23
1053,11/18/2024,11/21/2024,Ravi,Home Office,East,2053,Technology,Chairs,Product-2053,1062.89,4,0.18,138.05
1054,11/19/2024,11/23/2024,Kiran,Corporate,North,2054,Technology,Binders,Product-2054,1576.18,6,0.22,173.59
1055,11/20/2024,11/25/2024,Divya,Corporate,South,2055,Office Supplies,Accessories,Product-2055,1685.14,2,0.07,185.19
1056,11/21/2024,11/24/2024,Nithya,Home Office,East,2056,Technology,Tables,Product-2056,1188.28,3,0.23,135.49
1057,11/22/2024,11/25/2024,Saranya,Home Office,South,2057,Office Supplies,Phones,Product-2057,835.92,1,0.41,92.66
1058,11/23/2024,11/24/2024,Prakash,Consumer,South,2058,Technology,Accessories,Product-2058,1895.68,2,0.41,144.88
1059,11/24/2024,11/30/2024,Prakash,Consumer,North,2059,Furniture,Tables,Product-2059,530.72,2,0.21,59.41
1060,11/25/2024,11/27/2024,Arun,Corporate,South,2060,Furniture,Tables,Product-2060,1616.03,8,0.26,222.51
1061,11/26/2024,11/28/2024,Meena,Home Office,West,2061,Technology,Binders,Product-2061,1243.5,8,0.02,86.93
1062,11/27/2024,12/2/2024,Arun,Home Office,North,2062,Office Supplies,Storage,Product-2062,784.95,2,0.34,112.55
1063,11/28/2024,11/30/2024,Prakash,Home Office,West,2063,Furniture,Storage,Product-2063,52.67,6,0.2,1.67
1064,11/29/2024,12/3/2024,Divya,Corporate,South,2064,Office Supplies,Binders,Product-2064,920.87,5,0.22,66.2
1065,11/30/2024,12/2/2024,Ravi,Home Office,West,2065,Technology,Binders,Product-2065,589.6,3,0.44,27.03
1066,12/1/2024,12/6/2024,Ravi,Home Office,East,2066,Technology,Chairs,Product-2066,253.48,5,0.23,11.46
1067,12/2/2024,12/4/2024,Saranya,Corporate,South,2067,Furniture,Chairs,Product-2067,196.56,5,0.01,25.13
1068,12/3/2024,12/7/2024,Ravi,Consumer,East,2068,Technology,Phones,Product-2068,727.74,5,0.11,102.03
1069,12/4/2024,12/5/2024,Saranya,Consumer,West,2069,Furniture,Phones,Product-2069,1248.78,3,0.24,154.01
1070,12/5/2024,12/10/2024,Nithya,Corporate,East,2070,Office Supplies,Phones,Product-2070,1683.16,3,0.21,247.75
1071,12/6/2024,12/7/2024,Saranya,Home Office,South,2071,Furniture,Phones,Product-2071,407.95,4,0.43,22.83
1072,12/7/2024,12/8/2024,Nithya,Corporate,East,2072,Furniture,Tables,Product-2072,878.06,7,0.27,41.18
1073,12/8/2024,12/9/2024,Saranya,Consumer,West,2073,Office Supplies,Tables,Product-2073,814.31,2,0.34,75.31
1074,12/9/2024,12/12/2024,Prakash,Consumer,West,2074,Furniture,Chairs,Product-2074,1051.12,4,0.23,136.1
1075,12/10/2024,12/16/2024,Prakash,Corporate,West,2075,Furniture,Storage,Product-2075,1628.7,4,0.22,56.65
1076,12/11/2024,12/14/2024,Meena,Corporate,South,2076,Technology,Binders,Product-2076,1129.61,1,0.22,168.84
1077,12/12/2024,12/18/2024,Nithya,Consumer,West,2077,Office Supplies,Storage,Product-2077,1700.98,8,0.21,173.96
1078,12/13/2024,12/14/2024,Kiran,Corporate,South,2078,Furniture,Accessories,Product-2078,1061.18,1,0.27,156.5
1079,12/14/2024,12/19/2024,Nithya,Consumer,East,2079,Office Supplies,Tables,Product-2079,1227.5,8,0.13,90.6
1080,12/15/2024,12/21/2024,Saranya,Corporate,West,2080,Office Supplies,Phones,Product-2080,902.9,7,0.45,76.71
1081,12/16/2024,12/20/2024,Saranya,Corporate,East,2081,Furniture,Phones,Product-2081,1655.04,9,0.17,199.07
1082,12/17/2024,12/21/2024,Kiran,Corporate,North,2082,Technology,Accessories,Product-2082,1851.46,8,0.07,231.66
1083,12/18/2024,12/20/2024,Arun,Consumer,East,2083,Office Supplies,Storage,Product-2083,1296.33,5,0.05,75.14
1084,12/19/2024,12/25/2024,Saranya,Corporate,North,2084,Furniture,Phones,Product-2084,1650.53,8,0.01,233.68
1085,12/20/2024,12/25/2024,Meena,Consumer,East,2085,Office Supplies,Storage,Product-2085,165.06,3,0.21,22.13
1086,12/21/2024,12/24/2024,Ravi,Consumer,South,2086,Technology,Binders,Product-2086,1816.92,7,0.09,58.48
1087,12/22/2024,12/23/2024,Ravi,Corporate,East,2087,Technology,Accessories,Product-2087,418.4,4,0.01,19.01
1088,12/23/2024,12/25/2024,Divya,Corporate,South,2088,Technology,Storage,Product-2088,550.21,5,0.26,49.26
1089,12/24/2024,12/28/2024,Divya,Consumer,South,2089,Furniture,Binders,Product-2089,153.99,9,0.34,13.14
1090,12/25/2024,12/28/2024,Ravi,Consumer,West,2090,Furniture,Storage,Product-2090,1932.53,7,0.04,222.25
1091,12/26/2024,12/29/2024,Ravi,Home Office,South,2091,Technology,Storage,Product-2091,1711.42,4,0.23,69.77
1092,12/27/2024,12/28/2024,Prakash,Consumer,North,2092,Furniture,Phones,Product-2092,1830.71,6,0.37,196.59
1093,12/28/2024,1/3/2025,Meena,Home Office,West,2093,Technology,Chairs,Product-2093,1702.07,7,0.49,176.95
1094,12/29/2024,1/2/2025,Kiran,Home Office,West,2094,Furniture,Tables,Product-2094,985.08,9,0.33,57.17
1095,12/30/2024,1/4/2025,Divya,Home Office,East,2095,Technology,Storage,Product-2095,1851.96,4,0.12,176.1
1096,12/31/2024,1/3/2025,Prakash,Corporate,South,2096,Office Supplies,Storage,Product-2096,1940.47,3,0.36,109.96
1097,1/1/2025,1/2/2025,Prakash,Corporate,South,2097,Technology,Storage,Product-2097,1030.01,8,0.3,49.06
1098,1/2/2025,1/7/2025,Kiran,Consumer,North,2098,Technology,Chairs,Product-2098,392.47,1,0.11,38.77
1099,1/3/2025,1/9/2025,Prakash,Home Office,East,2099,Furniture,Binders,Product-2099,1334.31,9,0.43,196.54
1100,1/4/2025,1/8/2025,Nithya,Corporate,East,2100,Furniture,Accessories,Product-2100,1952.1,1,0.21,114.07
1101,1/5/2025,1/11/2025,Meena,Corporate,West,2101,Furniture,Phones,Product-2101,1750.69,2,0.48,127.17
1102,1/6/2025,1/9/2025,Ravi,Corporate,West,2102,Furniture,Chairs,Product-2102,1730.54,8,0.36,105.2
1103,1/7/2025,1/12/2025,Saranya,Corporate,West,2103,Furniture,Binders,Product-2103,1870.95,9,0.32,115.95
1104,1/8/2025,1/13/2025,Kiran,Corporate,North,2104,Furniture,Storage,Product-2104,1793.21,7,0.36,140.77
1105,1/9/2025,1/14/2025,Ravi,Home Office,North,2105,Office Supplies,Binders,Product-2105,1563.75,3,0.24,178.62
1106,1/10/2025,1/13/2025,Ravi,Home Office,West,2106,Technology,Chairs,Product-2106,1450.63,7,0.25,50.27
1107,1/11/2025,1/14/2025,Arun,Home Office,East,2107,Technology,Chairs,Product-2107,566.3,6,0.43,82.03
1108,1/12/2025,1/18/2025,Nithya,Home Office,North,2108,Technology,Chairs,Product-2108,1261.61,2,0.34,44.85
1109,1/13/2025,1/15/2025,Kiran,Consumer,East,2109,Office Supplies,Accessories,Product-2109,1066.9,3,0.45,144.83
1110,1/14/2025,1/20/2025,Prakash,Home Office,East,2110,Technology,Tables,Product-2110,1730.79,5,0.45,237.68
1111,1/15/2025,1/19/2025,Saranya,Corporate,South,2111,Office Supplies,Phones,Product-2111,1008.84,4,0.49,93.76
1112,1/16/2025,1/17/2025,Kiran,Home Office,West,2112,Office Supplies,Accessories,Product-2112,299.1,2,0.35,13.89
1113,1/17/2025,1/22/2025,Prakash,Consumer,South,2113,Office Supplies,Accessories,Product-2113,59.7,4,0.25,5.84
1114,1/18/2025,1/20/2025,Ravi,Corporate,West,2114,Technology,Tables,Product-2114,1371.85,8,0.08,144.64
1115,1/19/2025,1/20/2025,Saranya,Home Office,West,2115,Office Supplies,Accessories,Product-2115,1122.32,5,0.35,149.19
1116,1/20/2025,1/22/2025,Prakash,Home Office,East,2116,Technology,Chairs,Product-2116,695.38,5,0.15,66.83
1117,1/21/2025,1/27/2025,Meena,Home Office,West,2117,Technology,Chairs,Product-2117,379.5,3,0.14,30.09
1118,1/22/2025,1/25/2025,Prakash,Corporate,East,2118,Furniture,Binders,Product-2118,960.09,8,0.12,125.38
1119,1/23/2025,1/28/2025,Arun,Corporate,East,2119,Furniture,Storage,Product-2119,245.56,6,0.44,36.27
1120,1/24/2025,1/30/2025,Nithya,Consumer,West,2120,Office Supplies,Accessories,Product-2120,705.41,2,0.43,75.77
1121,1/25/2025,1/26/2025,Ravi,Corporate,East,2121,Office Supplies,Storage,Product-2121,789.46,2,0.32,106.52
1122,1/26/2025,1/27/2025,Prakash,Corporate,East,2122,Technology,Phones,Product-2122,957.96,9,0.24,97.57
1123,1/27/2025,1/28/2025,Nithya,Home Office,East,2123,Office Supplies,Chairs,Product-2123,959.91,7,0.34,108.25
1124,1/28/2025,1/29/2025,Divya,Corporate,North,2124,Office Supplies,Binders,Product-2124,551.16,9,0.3,62.05
1125,1/29/2025,1/30/2025,Divya,Home Office,East,2125,Technology,Phones,Product-2125,1707.91,6,0.21,195.68
1126,1/30/2025,2/1/2025,Nithya,Home Office,North,2126,Office Supplies,Binders,Product-2126,743.31,5,0.19,50.93
1127,1/31/2025,2/6/2025,Nithya,Corporate,North,2127,Office Supplies,Tables,Product-2127,497.7,1,0.19,49.31
1128,2/1/2025,2/6/2025,Arun,Consumer,East,2128,Technology,Chairs,Product-2128,392.83,6,0.29,39.79
1129,2/2/2025,2/5/2025,Meena,Consumer,East,2129,Technology,Phones,Product-2129,679.03,6,0.32,46.04
1130,2/3/2025,2/6/2025,Ravi,Corporate,North,2130,Furniture,Tables,Product-2130,181.73,3,0.23,13.08
1131,2/4/2025,2/10/2025,Kiran,Consumer,North,2131,Technology,Phones,Product-2131,114.17,3,0.48,13.87
1132,2/5/2025,2/11/2025,Arun,Home Office,East,2132,Furniture,Binders,Product-2132,1230.03,3,0.04,122.91
1133,2/6/2025,2/9/2025,Meena,Home Office,East,2133,Office Supplies,Tables,Product-2133,1257.34,3,0.17,60.23
1134,2/7/2025,2/10/2025,Nithya,Corporate,West,2134,Technology,Tables,Product-2134,1082.7,7,0.21,141.31
1135,2/8/2025,2/10/2025,Kiran,Consumer,North,2135,Technology,Chairs,Product-2135,1536.46,2,0.01,208.92
1136,2/9/2025,2/13/2025,Nithya,Consumer,North,2136,Technology,Storage,Product-2136,126.34,2,0.18,10.86
1137,2/10/2025,2/15/2025,Nithya,Home Office,West,2137,Office Supplies,Binders,Product-2137,1875.15,3,0.14,103.26
1138,2/11/2025,2/12/2025,Divya,Corporate,North,2138,Furniture,Binders,Product-2138,235.38,7,0.25,33.83
1139,2/12/2025,2/16/2025,Divya,Consumer,South,2139,Office Supplies,Tables,Product-2139,1364.34,3,0.17,185.38
1140,2/13/2025,2/19/2025,Kiran,Corporate,North,2140,Office Supplies,Tables,Product-2140,310.12,7,0.36,18.4
1141,2/14/2025,2/17/2025,Arun,Consumer,West,2141,Technology,Chairs,Product-2141,1765.82,9,0.25,73.23
1142,2/15/2025,2/19/2025,Divya,Home Office,South,2142,Furniture,Storage,Product-2142,1045.89,4,0.06,86.68
1143,2/16/2025,2/21/2025,Ravi,Home Office,East,2143,Office Supplies,Binders,Product-2143,210.47,7,0.38,23.4
1144,2/17/2025,2/23/2025,Nithya,Corporate,West,2144,Technology,Accessories,Product-2144,1252.61,9,0.05,63.94
1145,2/18/2025,2/19/2025,Saranya,Home Office,West,2145,Office Supplies,Accessories,Product-2145,67.76,8,0.42,6.21
1146,2/19/2025,2/20/2025,Prakash,Consumer,East,2146,Office Supplies,Storage,Product-2146,1563.24,8,0.47,126.7
1147,2/20/2025,2/25/2025,Kiran,Home Office,West,2147,Technology,Phones,Product-2147,1318.64,9,0.16,180.48
1148,2/21/2025,2/26/2025,Kiran,Corporate,North,2148,Technology,Chairs,Product-2148,464.62,5,0.46,37.89
1149,2/22/2025,2/25/2025,Divya,Corporate,East,2149,Furniture,Storage,Product-2149,780.76,5,0.4,73.43
1150,2/23/2025,2/24/2025,Arun,Corporate,West,2150,Office Supplies,Accessories,Product-2150,65.22,3,0.46,9.43
1151,2/24/2025,3/2/2025,Nithya,Consumer,East,2151,Technology,Tables,Product-2151,1402.68,5,0.33,92.52
1152,2/25/2025,3/1/2025,Ravi,Consumer,East,2152,Technology,Accessories,Product-2152,679.2,8,0.12,43.93
1153,2/26/2025,3/4/2025,Arun,Consumer,East,2153,Furniture,Tables,Product-2153,1164.6,5,0.45,146.68
1154,2/27/2025,3/1/2025,Meena,Consumer,South,2154,Furniture,Chairs,Product-2154,1915.62,4,0.09,121.27
1155,2/28/2025,3/2/2025,Meena,Consumer,West,2155,Technology,Tables,Product-2155,633.96,8,0.11,82.3
1156,3/1/2025,3/6/2025,Saranya,Home Office,South,2156,Furniture,Storage,Product-2156,1980.96,7,0.14,82.14
1157,3/2/2025,3/5/2025,Divya,Consumer,West,2157,Technology,Tables,Product-2157,1283.82,6,0.15,55.66
1158,3/3/2025,3/5/2025,Divya,Consumer,North,2158,Office Supplies,Phones,Product-2158,522.07,5,0.26,72.13
1159,3/4/2025,3/5/2025,Divya,Home Office,North,2159,Furniture,Storage,Product-2159,901.72,5,0.36,85.57
1160,3/5/2025,3/11/2025,Saranya,Consumer,North,2160,Office Supplies,Chairs,Product-2160,1493.88,2,0.46,173.68
1161,3/6/2025,3/12/2025,Meena,Corporate,West,2161,Office Supplies,Storage,Product-2161,920.63,4,0.04,52.51
1162,3/7/2025,3/12/2025,Arun,Consumer,East,2162,Office Supplies,Phones,Product-2162,183.59,8,0.48,9.17
1163,3/8/2025,3/12/2025,Saranya,Consumer,East,2163,Technology,Chairs,Product-2163,378.78,8,0.46,49.32
1164,3/9/2025,3/14/2025,Saranya,Corporate,South,2164,Office Supplies,Accessories,Product-2164,1593.03,1,0.03,116.35
1165,3/10/2025,3/14/2025,Arun,Corporate,South,2165,Office Supplies,Phones,Product-2165,1314.33,2,0.18,111.2
1166,3/11/2025,3/16/2025,Divya,Corporate,North,2166,Office Supplies,Chairs,Product-2166,1161.16,5,0.41,38.73
1167,3/12/2025,3/17/2025,Ravi,Corporate,South,2167,Technology,Tables,Product-2167,376.86,9,0.31,28.76
1168,3/13/2025,3/18/2025,Arun,Consumer,West,2168,Office Supplies,Storage,Product-2168,1683.63,7,0.39,206.16
1169,3/14/2025,3/18/2025,Meena,Corporate,West,2169,Office Supplies,Chairs,Product-2169,1923.44,5,0.36,247.26
1170,3/15/2025,3/19/2025,Kiran,Corporate,South,2170,Furniture,Storage,Product-2170,129.73,1,0.25,14.77
1171,3/16/2025,3/21/2025,Nithya,Home Office,South,2171,Technology,Tables,Product-2171,202.16,6,0.02,22.86
1172,3/17/2025,3/19/2025,Kiran,Corporate,South,2172,Office Supplies,Chairs,Product-2172,1775.21,8,0.29,161.1
1173,3/18/2025,3/21/2025,Prakash,Corporate,South,2173,Furniture,Accessories,Product-2173,1640.33,7,0.02,155.17
1174,3/19/2025,3/22/2025,Prakash,Home Office,North,2174,Technology,Phones,Product-2174,1254.97,2,0.3,149.49
1175,3/20/2025,3/23/2025,Saranya,Home Office,North,2175,Technology,Chairs,Product-2175,1892.68,5,0.4,112.95
1176,3/21/2025,3/25/2025,Nithya,Consumer,South,2176,Technology,Tables,Product-2176,1310.54,4,0.29,75.73
1177,3/22/2025,3/26/2025,Kiran,Home Office,West,2177,Technology,Chairs,Product-2177,471.17,9,0.5,67.84
1178,3/23/2025,3/25/2025,Ravi,Consumer,North,2178,Technology,Storage,Product-2178,1470.85,1,0.23,49.01
1179,3/24/2025,3/27/2025,Divya,Home Office,West,2179,Technology,Binders,Product-2179,1309.14,6,0.37,61.18
1180,3/25/2025,3/28/2025,Meena,Home Office,East,2180,Office Supplies,Chairs,Product-2180,1972.2,3,0.33,194.14
1181,3/26/2025,3/31/2025,Prakash,Consumer,West,2181,Office Supplies,Accessories,Product-2181,467.1,9,0.5,55.37
1182,3/27/2025,3/31/2025,Ravi,Home Office,South,2182,Office Supplies,Chairs,Product-2182,1215.88,5,0.36,114.96
1183,3/28/2025,3/31/2025,Meena,Consumer,East,2183,Office Supplies,Phones,Product-2183,1571.33,6,0.08,114.09
1184,3/29/2025,4/4/2025,Meena,Home Office,North,2184,Furniture,Chairs,Product-2184,711.02,9,0.48,104.77
1185,3/30/2025,4/1/2025,Divya,Corporate,North,2185,Office Supplies,Binders,Product-2185,790.38,9,0.33,90.47
1186,3/31/2025,4/6/2025,Nithya,Home Office,East,2186,Technology,Storage,Product-2186,1781.41,8,0.03,231.17
1187,4/1/2025,4/7/2025,Saranya,Consumer,West,2187,Office Supplies,Chairs,Product-2187,838.18,9,0.33,29.19
1188,4/2/2025,4/4/2025,Kiran,Home Office,North,2188,Office Supplies,Accessories,Product-2188,1268.23,4,0.44,73.95
1189,4/3/2025,4/9/2025,Divya,Consumer,South,2189,Technology,Tables,Product-2189,1784.01,6,0.29,133.62
1190,4/4/2025,4/7/2025,Ravi,Consumer,East,2190,Office Supplies,Chairs,Product-2190,459.16,5,0.18,23.84
1191,4/5/2025,4/9/2025,Saranya,Corporate,South,2191,Office Supplies,Chairs,Product-2191,1964.66,5,0.41,76.13
1192,4/6/2025,4/8/2025,Ravi,Corporate,East,2192,Office Supplies,Phones,Product-2192,1418.81,4,0.39,80.89
1193,4/7/2025,4/12/2025,Saranya,Consumer,North,2193,Furniture,Accessories,Product-2193,1017.44,2,0.27,95.68
1194,4/8/2025,4/14/2025,Nithya,Home Office,West,2194,Office Supplies,Binders,Product-2194,890.3,6,0.08,101.04
1195,4/9/2025,4/11/2025,Prakash,Consumer,East,2195,Technology,Tables,Product-2195,1911.01,9,0.13,234.83
1196,4/10/2025,4/11/2025,Ravi,Consumer,East,2196,Technology,Storage,Product-2196,451.16,1,0.37,15.86
1197,4/11/2025,4/12/2025,Divya,Home Office,South,2197,Office Supplies,Chairs,Product-2197,657.78,7,0.4,53.52
1198,4/12/2025,4/16/2025,Saranya,Home Office,North,2198,Office Supplies,Binders,Product-2198,650.2,6,0.14,29.04
1199,4/13/2025,4/16/2025,Saranya,Home Office,South,2199,Office Supplies,Tables,Product-2199,613.56,3,0.18,50.15
1200,4/14/2025,4/18/2025,Meena,Home Office,North,2200,Technology,Storage,Product-2200,963.65,1,0.04,79.09
1201,4/15/2025,4/19/2025,Meena,Consumer,South,2201,Technology,Binders,Product-2201,1978.9,4,0.36,177.68
1202,4/16/2025,4/20/2025,Arun,Consumer,East,2202,Furniture,Accessories,Product-2202,1783.13,9,0,244.54
1203,4/17/2025,4/21/2025,Ravi,Corporate,South,2203,Furniture,Accessories,Product-2203,689.5,2,0.02,87.3
1204,4/18/2025,4/23/2025,Meena,Consumer,West,2204,Furniture,Tables,Product-2204,874.6,3,0,93.06
1205,4/19/2025,4/24/2025,Arun,Home Office,North,2205,Technology,Storage,Product-2205,1355.49,2,0.32,184.68
1206,4/20/2025,4/22/2025,Prakash,Corporate,North,2206,Furniture,Accessories,Product-2206,83.45,2,0.21,9.3
1207,4/21/2025,4/22/2025,Prakash,Home Office,East,2207,Office Supplies,Tables,Product-2207,1649.3,8,0.15,211.54
1208,4/22/2025,4/26/2025,Meena,Consumer,North,2208,Office Supplies,Accessories,Product-2208,1765.61,3,0.46,172.42
1209,4/23/2025,4/25/2025,Ravi,Corporate,West,2209,Technology,Accessories,Product-2209,1721.54,7,0.1,160.15
1210,4/24/2025,4/25/2025,Saranya,Home Office,South,2210,Furniture,Binders,Product-2210,781.36,8,0.19,91.33
1211,4/25/2025,5/1/2025,Kiran,Corporate,East,2211,Office Supplies,Binders,Product-2211,950.9,3,0.47,30.77
1212,4/26/2025,4/29/2025,Nithya,Corporate,West,2212,Technology,Accessories,Product-2212,74.16,2,0.21,8.37
1213,4/27/2025,5/2/2025,Ravi,Consumer,North,2213,Furniture,Phones,Product-2213,828.82,8,0.28,117.81
1214,4/28/2025,5/4/2025,Nithya,Home Office,North,2214,Office Supplies,Binders,Product-2214,947.83,3,0.04,109.64
1215,4/29/2025,4/30/2025,Divya,Corporate,West,2215,Furniture,Storage,Product-2215,1818.6,7,0.4,62.59
1216,4/30/2025,5/6/2025,Prakash,Corporate,South,2216,Technology,Tables,Product-2216,1793.28,1,0.21,135.12
1217,5/1/2025,5/4/2025,Meena,Home Office,South,2217,Furniture,Tables,Product-2217,1933.89,6,0.4,245.89
1218,5/2/2025,5/3/2025,Meena,Corporate,East,2218,Technology,Storage,Product-2218,1775.95,9,0.13,257.57
1219,5/3/2025,5/9/2025,Nithya,Corporate,North,2219,Furniture,Storage,Product-2219,65.99,3,0.21,4.91
1220,5/4/2025,5/9/2025,Saranya,Corporate,West,2220,Office Supplies,Storage,Product-2220,1300.85,7,0.39,170.34
1221,5/5/2025,5/10/2025,Nithya,Home Office,South,2221,Technology,Storage,Product-2221,183.06,6,0.49,24.47
1222,5/6/2025,5/8/2025,Divya,Home Office,East,2222,Technology,Chairs,Product-2222,581.56,8,0.03,26.05
1223,5/7/2025,5/13/2025,Saranya,Home Office,North,2223,Technology,Tables,Product-2223,1177.7,3,0.41,154.86
1224,5/8/2025,5/12/2025,Divya,Home Office,North,2224,Furniture,Chairs,Product-2224,1416.2,3,0.15,97.59
1225,5/9/2025,5/15/2025,Kiran,Consumer,East,2225,Furniture,Accessories,Product-2225,1326.53,4,0.28,134.23
1226,5/10/2025,5/11/2025,Prakash,Corporate,East,2226,Office Supplies,Accessories,Product-2226,145.66,3,0.15,13.79
1227,5/11/2025,5/12/2025,Meena,Home Office,South,2227,Technology,Tables,Product-2227,252.03,9,0.31,27.61
1228,5/12/2025,5/18/2025,Meena,Corporate,West,2228,Technology,Accessories,Product-2228,300.74,4,0.18,35.74
1229,5/13/2025,5/16/2025,Kiran,Corporate,North,2229,Furniture,Storage,Product-2229,228.26,6,0.17,18.92
1230,5/14/2025,5/19/2025,Arun,Consumer,West,2230,Furniture,Chairs,Product-2230,397.56,8,0.02,54.31
1231,5/15/2025,5/16/2025,Prakash,Home Office,North,2231,Office Supplies,Storage,Product-2231,1392.55,8,0.07,177.05
1232,5/16/2025,5/21/2025,Saranya,Home Office,North,2232,Office Supplies,Accessories,Product-2232,1670.13,5,0.46,207.51
1233,5/17/2025,5/18/2025,Kiran,Corporate,West,2233,Furniture,Binders,Product-2233,847.19,5,0.5,72
1234,5/18/2025,5/20/2025,Saranya,Home Office,East,2234,Technology,Chairs,Product-2234,1400.92,6,0.39,48.34
1235,5/19/2025,5/23/2025,Nithya,Corporate,South,2235,Office Supplies,Storage,Product-2235,440.03,7,0.14,39.19
1236,5/20/2025,5/21/2025,Ravi,Corporate,North,2236,Furniture,Tables,Product-2236,1947.9,7,0.2,268.45
1237,5/21/2025,5/26/2025,Meena,Consumer,East,2237,Furniture,Storage,Product-2237,732.5,4,0.37,38.72
1238,5/22/2025,5/24/2025,Saranya,Consumer,North,2238,Technology,Binders,Product-2238,1699.44,6,0.48,251.37
1239,5/23/2025,5/24/2025,Divya,Consumer,South,2239,Furniture,Accessories,Product-2239,1893.46,7,0.23,240.32
1240,5/24/2025,5/27/2025,Saranya,Corporate,North,2240,Furniture,Chairs,Product-2240,1736.19,5,0.41,199.97
1241,5/25/2025,5/29/2025,Ravi,Home Office,South,2241,Office Supplies,Tables,Product-2241,180.78,5,0.49,20.11
1242,5/26/2025,5/27/2025,Prakash,Consumer,South,2242,Furniture,Chairs,Product-2242,1318.1,2,0.44,132.39
1243,5/27/2025,5/29/2025,Meena,Home Office,North,2243,Furniture,Tables,Product-2243,284.18,7,0.11,33.1
1244,5/28/2025,5/31/2025,Nithya,Consumer,North,2244,Office Supplies,Chairs,Product-2244,61.04,6,0,4.92
1245,5/29/2025,6/4/2025,Kiran,Consumer,South,2245,Technology,Accessories,Product-2245,150.98,1,0.25,19.84
1246,5/30/2025,6/1/2025,Nithya,Corporate,East,2246,Technology,Tables,Product-2246,1836.49,4,0.27,208.55
1247,5/31/2025,6/2/2025,Ravi,Consumer,West,2247,Office Supplies,Phones,Product-2247,1821.5,3,0.1,223.23
1248,6/1/2025,6/4/2025,Meena,Consumer,South,2248,Office Supplies,Chairs,Product-2248,490.36,3,0.14,61.34
1249,6/2/2025,6/4/2025,Saranya,Corporate,North,2249,Technology,Chairs,Product-2249,1116.77,7,0.38,45.84
1250,6/3/2025,6/6/2025,Prakash,Home Office,North,2250,Technology,Storage,Product-2250,1912.31,4,0.24,70.14
1251,6/4/2025,6/5/2025,Arun,Consumer,East,2251,Technology,Tables,Product-2251,1018.58,8,0.16,128.46
1252,6/5/2025,6/8/2025,Prakash,Corporate,West,2252,Technology,Binders,Product-2252,817.48,9,0.31,49.97
1253,6/6/2025,6/9/2025,Arun,Consumer,South,2253,Technology,Phones,Product-2253,992.33,3,0.33,99.07
1254,6/7/2025,6/11/2025,Divya,Corporate,South,2254,Office Supplies,Accessories,Product-2254,1590.92,5,0.38,132.44
1255,6/8/2025,6/11/2025,Prakash,Home Office,West,2255,Furniture,Storage,Product-2255,980.69,4,0.08,32.01
1256,6/9/2025,6/12/2025,Meena,Home Office,South,2256,Technology,Phones,Product-2256,1577.39,6,0.37,54.95
1257,6/10/2025,6/16/2025,Arun,Corporate,West,2257,Technology,Tables,Product-2257,891.81,4,0.3,115.27
1258,6/11/2025,6/12/2025,Kiran,Corporate,North,2258,Furniture,Phones,Product-2258,541.41,8,0.03,55.72
1259,6/12/2025,6/16/2025,Meena,Corporate,West,2259,Furniture,Chairs,Product-2259,686.62,3,0.39,63.76
1260,6/13/2025,6/19/2025,Kiran,Home Office,South,2260,Furniture,Chairs,Product-2260,201.76,5,0.19,28.92
1261,6/14/2025,6/19/2025,Prakash,Consumer,West,2261,Furniture,Storage,Product-2261,1019.89,1,0.17,51.78
